ARCHIVE,URL
2020-16,https://www.cnn.com/2020/03/18/politics/republican-senators-mnuchin-coronavirus-stimulus-package/index.html
2020-16,https://www.cnn.com/2020/03/19/business/coronavirus-grocery-stores-seniors/index.html
2020-16,https://www.cnn.com/2020/03/19/business/coronavirus-grocery-stores-seniors/index.html
2020-16,https://www.cnn.com/2020/03/19/business/ford-gm-ventilators-coronavirus/index.html
2020-16,https://www.cnn.com/2020/03/19/business/great-depression-coronavirus-kevin-hassett/index.html
2020-16,https://www.cnn.com/2020/03/19/business/great-depression-coronavirus-kevin-hassett/index.html
2020-16,https://www.cnn.com/2020/03/19/business/grocery-shopping-online-coronavirus/index.html
2020-16,https://www.cnn.com/2020/03/19/business/pandemic-insurance-coronavirus/index.html
2020-16,https://www.cnn.com/2020/03/19/business/walmart-store-hours-coronavirus/index.html
2020-16,https://www.cnn.com/2020/03/19/politics/coronavirus-economic-stimulus-senate-republicans/index.html
2020-16,https://www.cnn.com/2020/03/20/business/airlines-payroll-cuts-coronavirus/index.html
2020-16,https://www.cnn.com/2020/03/20/business/amazon-warehouse-employees-coronavirus/index.html
2020-16,https://www.cnn.com/2020/03/20/business/coronavirus-uk-pubs-wages/index.html
2020-16,https://www.cnn.com/2020/03/20/business/panic-buying-how-stores-restock-coronavirus/index.html
2020-16,https://www.cnn.com/2020/03/20/business/walmart-hiring-coronavirus/index.html
2020-16,https://www.cnn.com/2020/03/20/politics/congress-coronavirus-stimulus-state-of-play/index.html
2020-16,https://www.cnn.com/2020/03/21/business/starbucks-closing-covid-19/index.html
2020-16,https://www.cnn.com/2020/03/22/politics/stimulus-package-coronavirus-negotiations-congress/index.html
2020-16,https://www.cnn.com/2020/03/23/business/boeing-suspends-production-coronavirus/index.html
2020-16,https://www.cnn.com/2020/03/23/business/coronavirus-companies-hiring/index.html
2020-16,https://www.cnn.com/2020/03/23/business/coronavirus-companies-hiring/index.html?utm_term=158504740236215f8f6add314&utm_source=Five+Things+for+Tuesday+March+24%2C+2020&utm_medium=email&utm_campaign=192935_1585047402366&bt_ee=oQLPSZGGxEmXkoGnjmG434y8R0U4xSJ7GevtT0bogIgKhlSvLpvzxqxVDydRWW9uP0H2HHMWhqgg98hLP1vU6A%3D%3D&bt_ts=1585047402366
2020-16,https://www.cnn.com/2020/03/23/business/public-transit-coronavirus-bailout/index.html
2020-16,https://www.cnn.com/2020/03/24/business/ford-3m-ge-ventilators-coronavirus-duplicate-2/index.html
2020-16,https://www.cnn.com/2020/03/24/business/gig-economy-coronavirus-lockdown/index.html
2020-16,https://www.cnn.com/2020/03/24/business/olive-garden-chilis-coronavirus/index.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+rss%2Fcnn_topstories+%28RSS%3A+CNN+-+Top+Stories%29
2020-16,https://www.cnn.com/2020/03/24/business/olive-garden-chilis-coronavirus/index.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+rss%2Fcnn_us+%28RSS%3A+CNN+-+U.S.%29
2020-16,https://www.cnn.com/2020/03/24/business/olive-garden-chilis-coronavirus/index.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+rss%2Fedition_us+%28RSS%3A+CNNi+-+U.S.%29
2020-16,https://www.cnn.com/2020/03/24/business/supply-chain-clothing-retail-coronavirus/index.html
2020-16,https://www.cnn.com/2020/03/24/business/supply-chain-clothing-retail-coronavirus/index.html
